stage,n_nodes,n_episodes,support_coverage,caliper_minutes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count,top10_overlap,status,heterogeneity_status,candidate_pairs,balanced_episode_pairs,matched_episodes,match_coverage,median_consequence_priority_percentile_gap,p90_consequence_priority_percentile_gap,delay_boundary_tie_fraction,consequence_boundary_tie_fraction,replicate
POST_IB_PRE_OB,489,9,1.0,5.0,0.896795329497249,0.012269938650306789,0.12024539877300605,0.0,0.9677994184207274,0.0,0.0,1,3,0.8163265306122449,PASS,PASS,80475,61,9,1.0,0.2965235173824131,0.7126789366053169,0.002044989775051125,0.006134969325153374,999
POST_OB_PRE_TO,18,9,1.0,5.0,0.9305555555555555,0.0,0.07222222222222226,0.0,0.974947807933194,0.0,0.0,3,3,1.0,PASS,PASS,134,85,9,1.0,0.3055555555555555,0.6611111111111119,0.16666666666666666,0.16666666666666666,999
PRE_IB,32,8,1.0,5.0,0.9957805907172996,0.0,0.0,0.0,0.9996315401621224,0.0,0.0,3,3,1.0,PASS,PASS,103,38,8,1.0,0.171875,0.296875,0.09375,0.09375,1000
POST_IB_PRE_OB,192,8,1.0,5.0,0.8335796792029341,0.02083333333333337,0.20312500000000006,0.015625,0.9348538233807986,0.0,0.015625,3,3,1.0,PASS,PASS,9497,38,8,1.0,0.26432291666666663,0.4244791666666667,0.015625,0.015625,1000
POST_OB_PRE_TO,14,8,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,PASS,PASS,83,83,8,1.0,0.3571428571428571,0.7071428571428571,0.21428571428571427,0.21428571428571427,1000
PRE_IB,47,11,1.0,5.0,0.8695246971109042,0.04255319148936171,0.1063829787234043,0.06382978723404255,0.9300011570056692,0.06382978723404255,0.0,1,1,1.0,PASS,PASS,581,60,11,1.0,0.2765957446808511,0.4787234042553192,0.02127659574468085,0.02127659574468085,1001
POST_IB_PRE_OB,290,11,1.0,5.0,0.8885225535168197,0.020689655172413758,0.11724137931034484,0.0,0.9698050765082885,0.0,0.0,3,3,0.896551724137931,PASS,PASS,31157,60,11,1.0,0.2827586206896552,0.5732758620689655,0.010344827586206896,0.010344827586206896,1001
POST_OB_PRE_TO,15,11,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,100,87,11,1.0,0.3333333333333333,0.6,0.06666666666666667,0.06666666666666667,1001
PRE_IB,30,8,1.0,5.0,0.8293838862559241,0.03333333333333334,0.20000000000000007,0.03333333333333333,0.929895065862916,0.03333333333333333,0.0,1,1,0.6666666666666666,PASS,PASS,279,72,8,1.0,0.33333333333333337,0.5533333333333331,0.03333333333333333,0.03333333333333333,1002
POST_IB_PRE_OB,362,8,1.0,5.0,0.7083595802541214,0.04696132596685085,0.30386740331491713,0.1132596685082873,0.8672163806155632,0.06353591160220995,0.049723756906077346,2,2,0.918918918918919,PASS,PASS,36641,72,8,1.0,0.35773480662983426,0.7707182320441989,0.0055248618784530384,0.0055248618784530384,1002
POST_OB_PRE_TO,16,8,1.0,5.0,0.9821428571428571,0.0,0.03125,0.0,0.9970149253731345,0.0,0.0,1,1,0.5,PASS,PASS,110,83,8,1.0,0.3125,0.625,0.0625,0.0625,1002
PRE_IB,37,9,1.0,5.0,0.938176197836167,0.02702702702702703,0.08108108108108106,0.0,0.9845403734094421,0.0,0.0,2,2,1.0,PASS,PASS,223,44,9,1.0,0.18243243243243243,0.35135135135135137,0.05405405405405406,0.05405405405405406,1003
POST_IB_PRE_OB,152,9,1.0,5.0,0.8854130052724077,0.02631578947368418,0.125,0.006578947368421052,0.9667628279624287,0.0,0.006578947368421052,2,2,1.0,PASS,PASS,4931,44,9,1.0,0.22532894736842105,0.38815789473684237,0.013157894736842105,0.013157894736842105,1003
POST_OB_PRE_TO,15,9,1.0,5.0,0.9166666666666669,0.0,0.1333333333333333,0.0,0.9707495429616089,0.0,0.0,1,2,0.0,PASS,PASS,96,83,9,1.0,0.33333333333333337,0.7333333333333334,0.06666666666666667,0.13333333333333333,1003
PRE_IB,32,9,1.0,5.0,0.6844262295081966,0.03125,0.4281250000000002,0.15625,0.8028272443546907,0.0625,0.09375,1,1,1.0,PASS,PASS,234,65,9,1.0,0.234375,0.41875000000000007,0.03125,0.03125,1004
POST_IB_PRE_OB,265,9,1.0,5.0,0.6378331900257953,0.1471698113207547,0.30188679245283023,0.1169811320754717,0.784865698648829,0.052830188679245285,0.06415094339622641,1,1,1.0,PASS,PASS,22703,65,9,1.0,0.309433962264151,0.5773584905660378,0.0037735849056603774,0.0037735849056603774,1004
POST_OB_PRE_TO,17,9,1.0,5.0,0.9379844961240311,0.0,0.08235294117647063,0.0,0.9801980198019803,0.0,0.0,2,2,1.0,PASS,PASS,124,85,9,1.0,0.3529411764705882,0.6529411764705888,0.11764705882352941,0.11764705882352941,1004
PRE_IB,36,10,1.0,5.0,0.8065573770491805,0.08333333333333337,0.16666666666666663,0.0,0.9357004519044546,0.0,0.0,3,3,0.75,PASS,PASS,284,59,10,1.0,0.18055555555555558,0.36111111111111116,0.08333333333333333,0.08333333333333333,1005
POST_IB_PRE_OB,223,10,1.0,5.0,0.8634411216468109,0.035874439461883414,0.14618834080717497,0.0,0.9663421945425915,0.0,0.0,3,3,0.782608695652174,PASS,PASS,12193,59,10,1.0,0.23991031390134526,0.4349775784753364,0.013452914798206279,0.013452914798206279,1005
POST_OB_PRE_TO,17,10,1.0,5.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,3,3,1.0,PASS,PASS,119,86,10,1.0,0.3088235294117647,0.6764705882352942,0.17647058823529413,0.17647058823529413,1005
PRE_IB,31,9,1.0,5.0,0.8333333333333334,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.9264646464646464,0.0,0.06451612903225806,1,1,0.75,PASS,PASS,269,60,9,1.0,0.24193548387096772,0.45967741935483886,0.03225806451612903,0.03225806451612903,1006
POST_IB_PRE_OB,281,9,1.0,5.0,0.862359120811872,0.03558718861209964,0.14590747330960852,0.0035587188612099642,0.96101282075898,0.0,0.0035587188612099642,2,2,0.9310344827586207,PASS,PASS,21921,60,9,1.0,0.3220640569395018,0.6336298932384341,0.0071174377224199285,0.0071174377224199285,1006
POST_OB_PRE_TO,15,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,98,85,9,1.0,0.3,0.6533333333333337,0.06666666666666667,0.06666666666666667,1006
PRE_IB,70,9,1.0,5.0,0.777032690695725,0.09999999999999998,0.1757142857142862,0.1,0.8232328536918391,0.1,0.0,2,2,1.0,PASS,PASS,1122,53,9,1.0,0.37142857142857144,0.6342857142857149,0.02857142857142857,0.02857142857142857,1007
POST_IB_PRE_OB,307,9,1.0,5.0,0.9299114288763205,0.0,0.10293159609120558,0.0,0.9789516905006803,0.0,0.0,2,1,0.5161290322580645,PASS,PASS,30550,53,9,1.0,0.25732899022801303,0.5960912052117264,0.006514657980456026,0.003257328990228013,1007
POST_OB_PRE_TO,15,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,99,86,9,1.0,0.30000000000000004,0.6,0.06666666666666667,0.06666666666666667,1007
PRE_IB,48,9,1.0,5.0,0.9248658318425761,0.010416666666666657,0.06249999999999998,0.041666666666666664,0.9630675646317619,0.041666666666666664,0.0,1,1,1.0,PASS,PASS,653,69,8,0.8888888888888888,0.19791666666666674,0.5520833333333334,0.020833333333333332,0.020833333333333332,1008
POST_IB_PRE_OB,281,9,1.0,5.0,0.9245283018867922,0.014234875444839812,0.11032028469750899,0.0,0.9826711521195928,0.0,0.0,3,3,0.7931034482758621,PASS,PASS,30063,69,8,0.8888888888888888,0.3185053380782918,0.5960854092526691,0.010676156583629894,0.010676156583629894,1008
POST_OB_PRE_TO,14,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,PASS,PASS,85,85,9,1.0,0.32142857142857145,0.6785714285714286,0.21428571428571427,0.21428571428571427,1008
PRE_IB,75,9,1.0,5.0,0.820634341961356,0.053333333333333344,0.10666666666666669,0.08,0.8780383673934081,0.08,0.0,2,2,0.75,PASS,PASS,886,43,9,1.0,0.1866666666666667,0.39733333333333337,0.02666666666666667,0.02666666666666667,1009
POST_IB_PRE_OB,431,9,1.0,5.0,0.9183426322390901,0.009280742459396807,0.07888631090487241,0.0,0.9798175586924618,0.0,0.0,2,2,0.9090909090909091,PASS,PASS,51664,43,9,1.0,0.2053364269141531,0.505800464037123,0.004640371229698376,0.004640371229698376,1009
POST_OB_PRE_TO,17,9,1.0,5.0,0.9047619047619047,0.0,0.11764705882352944,0.0,0.9625935162094761,0.0,0.0,2,1,0.5,PASS,PASS,125,86,9,1.0,0.3529411764705882,0.6323529411764706,0.11764705882352941,0.058823529411764705,1009
PRE_IB,48,7,1.0,5.0,0.9269406392694064,0.0,0.12499999999999997,0.0,0.9810694663547843,0.0,0.0,3,3,1.0,PASS,PASS,320,43,7,1.0,0.21875,0.35416666666666663,0.0625,0.0625,1010
POST_IB_PRE_OB,251,7,1.0,5.0,0.8643948371392883,0.03187250996015939,0.17529880478087645,0.03187250996015936,0.9408420988722431,0.0,0.03187250996015936,1,1,0.9615384615384616,PASS,PASS,16365,43,7,1.0,0.2749003984063745,0.5577689243027888,0.00398406374501992,0.00398406374501992,1010
POST_OB_PRE_TO,17,7,1.0,5.0,0.8730158730158729,0.0,0.14117647058823535,0.0,0.9402985074626865,0.0,0.0,2,2,1.0,PASS,PASS,121,82,7,1.0,0.3235294117647059,0.6764705882352942,0.11764705882352941,0.11764705882352941,1010
PRE_IB,40,10,1.0,5.0,0.8748370273794003,0.025000000000000022,0.17750000000000002,0.0,0.9524748755517983,0.0,0.0,2,2,1.0,PASS,PASS,267,49,10,1.0,0.22499999999999998,0.44999999999999996,0.05,0.05,1011
POST_IB_PRE_OB,239,10,1.0,5.0,0.8120795914773727,0.046025104602510414,0.15899581589958162,0.04602510460251046,0.9275863493601096,0.02092050209205021,0.02510460251046025,1,1,0.8333333333333334,PASS,PASS,16417,49,10,1.0,0.2468619246861925,0.5682008368200837,0.0041841004184100415,0.0041841004184100415,1011
POST_OB_PRE_TO,16,10,1.0,5.0,0.9130434782608696,0.0,0.125,0.0,0.9674074074074073,0.0,0.0,1,1,0.5,PASS,PASS,114,87,10,1.0,0.3125,0.6375000000000002,0.0625,0.0625,1011
PRE_IB,97,10,1.0,5.0,0.8682948102921937,0.05154639175257725,0.08247422680412374,0.05154639175257732,0.9033853926818679,0.05154639175257732,0.0,2,2,1.0,PASS,PASS,1528,55,10,1.0,0.3608247422680413,0.4793814432989691,0.020618556701030927,0.020618556701030927,1012
POST_IB_PRE_OB,412,10,1.0,5.0,0.976761814520905,0.0,0.02669902912621358,0.0,0.996956598844774,0.0,0.0,1,1,0.9523809523809523,PASS,PASS,46470,55,10,1.0,0.2754854368932039,0.6116504854368932,0.0024271844660194173,0.0024271844660194173,1012
POST_OB_PRE_TO,15,10,1.0,5.0,0.9175257731958765,0.0,0.1333333333333333,0.0,0.9708029197080291,0.0,0.0,1,2,0.0,PASS,PASS,99,86,10,1.0,0.3333333333333333,0.6666666666666667,0.06666666666666667,0.13333333333333333,1012
PRE_IB,83,9,1.0,5.0,0.8579562481270603,0.03614457831325302,0.11084337349397581,0.03614457831325301,0.8945776171768314,0.03614457831325301,0.0,2,2,0.7777777777777778,PASS,PASS,1232,76,9,1.0,0.3132530120481928,0.5,0.024096385542168676,0.024096385542168676,1013
POST_IB_PRE_OB,490,9,1.0,5.0,0.9056968540510684,0.005102040816326536,0.1269387755102042,0.0,0.9741739188353471,0.0,0.0,1,2,0.6530612244897959,PASS,PASS,77684,76,9,1.0,0.27755102040816326,0.6459183673469387,0.0020408163265306124,0.004081632653061225,1013
POST_OB_PRE_TO,17,9,1.0,5.0,0.9674796747967478,0.0,0.05882352941176472,0.0,0.9924337957124841,0.0,0.0,2,2,1.0,PASS,PASS,124,85,9,1.0,0.2941176470588236,0.7352941176470588,0.11764705882352941,0.11764705882352941,1013
PRE_IB,52,11,1.0,5.0,0.8651515151515152,0.038461538461538464,0.15192307692307686,0.038461538461538464,0.9474785430633246,0.038461538461538464,0.0,3,1,0.8333333333333334,PASS,PASS,575,45,11,1.0,0.17307692307692302,0.49615384615384617,0.057692307692307696,0.019230769230769232,1014
POST_IB_PRE_OB,255,11,1.0,5.0,0.9323405832921405,0.019607843137254943,0.07294117647058823,0.0,0.9879746654512991,0.0,0.0,1,3,0.8076923076923077,PASS,PASS,18727,45,11,1.0,0.24705882352941172,0.5925490196078432,0.00392156862745098,0.011764705882352941,1014
POST_OB_PRE_TO,15,11,1.0,5.0,0.9555555555555556,0.0,0.06666666666666665,0.0,0.9885714285714283,0.0,0.0,1,1,0.5,PASS,PASS,100,87,11,1.0,0.30000000000000004,0.6666666666666666,0.06666666666666667,0.06666666666666667,1014
PRE_IB,33,8,1.0,5.0,0.8599221789883268,0.06060606060606061,0.12121212121212122,0.0,0.9537378478042239,0.0,0.0,1,1,1.0,PASS,PASS,195,39,8,1.0,0.15151515151515157,0.29090909090909095,0.030303030303030304,0.030303030303030304,1015
POST_IB_PRE_OB,266,8,1.0,5.0,0.8670880669684803,0.041353383458646614,0.12781954887218044,0.0,0.9673436595874918,0.0,0.0,2,2,0.4074074074074074,PASS,PASS,13195,39,8,1.0,0.15037593984962405,0.44812030075187986,0.007518796992481203,0.007518796992481203,1015
POST_OB_PRE_TO,16,8,1.0,5.0,0.9272727272727272,0.0,0.0625,0.0,0.96996996996997,0.0,0.0,2,2,0.5,PASS,PASS,106,82,8,1.0,0.34375,0.6875,0.125,0.125,1015
PRE_IB,65,10,1.0,5.0,0.86952288218111,0.046153846153846156,0.07692307692307693,0.046153846153846156,0.90921415139721,0.046153846153846156,0.0,1,1,0.8571428571428571,PASS,PASS,908,63,10,1.0,0.37692307692307686,0.7615384615384616,0.015384615384615385,0.015384615384615385,1016
POST_IB_PRE_OB,347,10,1.0,5.0,0.9182311222361286,0.0028818443804035088,0.10662824207492794,0.0,0.9809925769980283,0.0,0.0,1,1,0.5142857142857142,PASS,PASS,42300,63,10,1.0,0.3112391930835735,0.6109510086455332,0.002881844380403458,0.002881844380403458,1016
POST_OB_PRE_TO,15,10,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,100,87,10,1.0,0.30000000000000004,0.6333333333333334,0.06666666666666667,0.06666666666666667,1016
PRE_IB,52,12,1.0,5.0,0.8561695685087056,0.03846153846153845,0.17307692307692302,0.038461538461538464,0.9374919943640323,0.038461538461538464,0.0,1,1,0.8333333333333334,PASS,PASS,637,58,12,1.0,0.2115384615384615,0.5096153846153846,0.019230769230769232,0.019230769230769232,1017
POST_IB_PRE_OB,284,12,1.0,5.0,0.8753858408841978,0.02464788732394363,0.14929577464788743,0.0,0.9649889880073007,0.0,0.0,1,1,1.0,PASS,PASS,26321,58,12,1.0,0.24207746478873243,0.5193661971830985,0.0035211267605633804,0.0035211267605633804,1017
POST_OB_PRE_TO,16,12,1.0,5.0,0.9469026548672566,0.0,0.09375,0.0,0.985052316890882,0.0,0.0,1,1,0.5,PASS,PASS,116,89,12,1.0,0.28125,0.6312500000000001,0.0625,0.0625,1017
PRE_IB,41,6,1.0,5.0,0.9390088945362135,0.0,0.07317073170731714,0.0,0.9832138485749257,0.0,0.0,2,2,1.0,PASS,PASS,178,38,6,1.0,0.14634146341463417,0.24390243902439027,0.04878048780487805,0.04878048780487805,1018
POST_IB_PRE_OB,157,6,1.0,5.0,0.7309565073863169,0.0573248407643312,0.267515923566879,0.01910828025477707,0.8537102835191048,0.0,0.01910828025477707,2,2,1.0,PASS,PASS,4010,38,6,1.0,0.2006369426751592,0.28343949044585987,0.012738853503184714,0.012738853503184714,1018
POST_OB_PRE_TO,17,6,1.0,5.0,0.8032786885245902,0.0,0.21176470588235302,0.11764705882352941,0.879699248120301,0.11764705882352941,0.0,3,2,0.0,PASS,PASS,113,80,6,1.0,0.32352941176470584,0.6764705882352942,0.17647058823529413,0.11764705882352941,1018
PRE_IB,59,11,1.0,5.0,0.8694117647058822,0.03389830508474578,0.1525423728813559,0.01694915254237288,0.9441082755999883,0.01694915254237288,0.0,2,2,1.0,PASS,PASS,596,52,11,1.0,0.1610169491525424,0.4389830508474576,0.03389830508474576,0.03389830508474576,1019
POST_IB_PRE_OB,372,11,1.0,5.0,0.88379213768484,0.016129032258064502,0.13440860215053763,0.005376344086021506,0.9673103253267528,0.005376344086021506,0.0,2,2,0.8947368421052632,PASS,PASS,38597,52,11,1.0,0.27217741935483875,0.5877688172043011,0.005376344086021506,0.005376344086021506,1019
POST_OB_PRE_TO,17,11,1.0,5.0,0.847328244274809,0.0,0.19999999999999996,0.0,0.9235511713933416,0.0,0.0,2,1,0.5,PASS,PASS,127,88,11,1.0,0.32352941176470584,0.6852941176470587,0.11764705882352941,0.058823529411764705,1019
PRE_IB,45,9,1.0,5.0,0.7793667007150155,0.08888888888888885,0.2222222222222222,0.08888888888888889,0.8706402057097649,0.08888888888888889,0.0,3,3,1.0,PASS,PASS,741,82,9,1.0,0.2888888888888889,0.5888888888888889,0.06666666666666667,0.06666666666666667,1020
POST_IB_PRE_OB,381,9,1.0,5.0,0.8434830760711565,0.034120734908136496,0.19160104986876636,0.0,0.9499100189075295,0.0,0.0,3,3,0.9743589743589743,PASS,PASS,55993,82,9,1.0,0.32677165354330706,0.6560367454068242,0.007874015748031496,0.007874015748031496,1020
POST_OB_PRE_TO,16,9,1.0,5.0,0.9999999999999998,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,2,2,1.0,PASS,PASS,109,85,9,1.0,0.3125,0.59375,0.125,0.125,1020
PRE_IB,76,9,1.0,5.0,0.888415067519545,0.026315789473684223,0.10526315789473684,0.02631578947368421,0.9411032539563132,0.02631578947368421,0.0,2,2,0.875,PASS,PASS,1028,52,9,1.0,0.17763157894736836,0.5460526315789473,0.02631578947368421,0.02631578947368421,1021
POST_IB_PRE_OB,321,9,1.0,5.0,0.9376012807747124,0.0,0.06542056074766356,0.0,0.9790497731153991,0.0,0.0,2,1,0.8787878787878788,PASS,PASS,24948,52,9,1.0,0.2663551401869159,0.4953271028037383,0.006230529595015576,0.003115264797507788,1021
POST_OB_PRE_TO,18,9,1.0,5.0,0.8805970149253731,0.0,0.16666666666666674,0.0,0.9526881720430108,0.0,0.0,2,2,1.0,PASS,PASS,137,85,9,1.0,0.3055555555555556,0.7222222222222223,0.1111111111111111,0.1111111111111111,1021
PRE_IB,30,8,1.0,5.0,0.8520286396181384,0.0,0.19999999999999996,0.0,0.9329608938547487,0.0,0.0,1,1,1.0,PASS,PASS,203,50,8,1.0,0.2666666666666667,0.4666666666666667,0.03333333333333333,0.03333333333333333,1022
POST_IB_PRE_OB,316,8,1.0,5.0,0.8233832353475968,0.031645569620253194,0.17246835443037972,0.05063291139240506,0.9373111332924738,0.028481012658227847,0.022151898734177215,3,3,0.8125,PASS,PASS,21973,50,8,1.0,0.37658227848101267,0.8117088607594937,0.00949367088607595,0.00949367088607595,1022
POST_OB_PRE_TO,14,8,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,83,83,8,1.0,0.39285714285714285,0.6357142857142856,0.07142857142857142,0.07142857142857142,1022
PRE_IB,41,9,1.0,5.0,0.7303370786516854,0.04878048780487798,0.2682926829268293,0.024390243902439025,0.8483155873625414,0.024390243902439025,0.0,1,2,0.8,PASS,PASS,542,73,9,1.0,0.29268292682926833,0.47317073170731705,0.024390243902439025,0.04878048780487805,1023
POST_IB_PRE_OB,267,9,1.0,5.0,0.8384966988318944,0.026217228464419484,0.1460674157303371,0.04119850187265917,0.9410290892056783,0.018726591760299626,0.02247191011235955,2,2,0.9259259259259259,PASS,PASS,24916,73,9,1.0,0.3033707865168539,0.5599250936329587,0.00749063670411985,0.00749063670411985,1023
POST_OB_PRE_TO,16,9,1.0,5.0,0.9824561403508772,0.0,0.03125,0.0,0.9970282317979198,0.0,0.0,1,1,0.5,PASS,PASS,112,85,9,1.0,0.34375,0.59375,0.0625,0.0625,1023
PRE_IB,74,9,1.0,5.0,0.8081678531285126,0.06756756756756754,0.14864864864864868,0.06756756756756757,0.8752463218407837,0.06756756756756757,0.0,2,2,1.0,PASS,PASS,1189,62,8,0.8888888888888888,0.22972972972972971,0.4932432432432432,0.02702702702702703,0.02702702702702703,1024
POST_IB_PRE_OB,318,9,1.0,5.0,0.8972747165307341,0.0,0.14465408805031443,0.006289308176100629,0.9600118371768708,0.0,0.006289308176100629,2,2,0.875,PASS,PASS,32421,62,8,0.8888888888888888,0.27044025157232704,0.5314465408805031,0.006289308176100629,0.006289308176100629,1024
POST_OB_PRE_TO,16,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,PASS,PASS,110,86,9,1.0,0.3125,0.59375,0.125,0.125,1024
PRE_IB,52,10,1.0,5.0,0.818459191456903,0.03846153846153849,0.2749999999999998,0.07692307692307693,0.9122334743408966,0.07692307692307693,0.0,1,1,1.0,PASS,PASS,791,60,10,1.0,0.23076923076923078,0.6538461538461539,0.019230769230769232,0.019230769230769232,1025
POST_IB_PRE_OB,301,10,1.0,5.0,0.8653829088650278,0.023255813953488413,0.1362126245847176,0.0033222591362126247,0.958380986536824,0.0033222591362126247,0.0,1,1,0.45161290322580644,PASS,PASS,34519,60,10,1.0,0.3579734219269103,0.6548172757475084,0.0033222591362126247,0.0033222591362126247,1025
POST_OB_PRE_TO,15,10,1.0,5.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1,1,1.0,PASS,PASS,97,84,10,1.0,0.2666666666666667,0.646666666666667,0.06666666666666667,0.06666666666666667,1025
PRE_IB,91,7,1.0,5.0,0.8775510204081634,0.04395604395604394,0.07692307692307693,0.04395604395604396,0.9085439229843563,0.04395604395604396,0.0,2,1,0.8,PASS,PASS,1442,64,7,1.0,0.17582417582417575,0.5274725274725274,0.02197802197802198,0.01098901098901099,1026
POST_IB_PRE_OB,358,7,1.0,5.0,0.9874247449581086,0.0,0.016759776536312887,0.0,0.9990105529251526,0.0,0.0,2,1,0.9444444444444444,PASS,PASS,29298,64,7,1.0,0.20530726256983245,0.5349162011173184,0.00558659217877095,0.002793296089385475,1026
POST_OB_PRE_TO,16,7,1.0,5.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,2,2,1.0,PASS,PASS,106,82,7,1.0,0.34375,0.6218750000000002,0.125,0.125,1026
PRE_IB,42,7,1.0,5.0,0.7761557177615572,0.09523809523809523,0.27619047619047604,0.0,0.8655270655270657,0.0,0.0,3,3,1.0,PASS,PASS,222,40,7,1.0,0.23214285714285715,0.35714285714285715,0.07142857142857142,0.07142857142857142,1027
POST_IB_PRE_OB,189,7,1.0,5.0,0.8659426438146957,0.031746031746031744,0.12698412698412698,0.0,0.9594494540315448,0.0,0.0,3,3,1.0,PASS,PASS,9350,40,7,1.0,0.2367724867724868,0.541798941798942,0.015873015873015872,0.015873015873015872,1027
POST_OB_PRE_TO,14,7,1.0,5.0,0.9999999999999998,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,3,3,1.0,PASS,PASS,80,80,7,1.0,0.3928571428571428,0.7142857142857143,0.21428571428571427,0.21428571428571427,1027
PRE_IB,35,10,1.0,5.0,0.8461538461538463,0.02857142857142858,0.16571428571428587,0.0,0.9486676016830295,0.0,0.0,1,1,1.0,PASS,PASS,194,44,10,1.0,0.18571428571428572,0.31000000000000005,0.02857142857142857,0.02857142857142857,1028
POST_IB_PRE_OB,259,10,1.0,5.0,0.8056388722255547,0.05405405405405406,0.17837837837837847,0.0,0.9320280886284434,0.0,0.0,2,2,0.6923076923076923,PASS,PASS,16086,44,10,1.0,0.20270270270270271,0.4276061776061777,0.007722007722007722,0.007722007722007722,1028
POST_OB_PRE_TO,18,10,1.0,5.0,0.8896551724137931,0.0,0.16666666666666674,0.0,0.9541666666666667,0.0,0.0,2,2,1.0,PASS,PASS,139,87,10,1.0,0.3055555555555555,0.6666666666666667,0.1111111111111111,0.1111111111111111,1028
PRE_IB,70,11,1.0,5.0,0.8485989125888751,0.057142857142857106,0.0914285714285715,0.05714285714285714,0.8988290070189566,0.05714285714285714,0.0,2,2,1.0,PASS,PASS,1131,53,11,1.0,0.35,0.7071428571428574,0.02857142857142857,0.02857142857142857,1029
POST_IB_PRE_OB,358,11,1.0,5.0,0.9372825575928538,0.0,0.09301675977653635,0.0,0.986784301120209,0.0,0.0,1,1,0.8611111111111112,PASS,PASS,44156,53,11,1.0,0.3142458100558659,0.6773743016759779,0.002793296089385475,0.002793296089385475,1029
POST_OB_PRE_TO,15,11,1.0,5.0,0.9999999999999998,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1,1,1.0,PASS,PASS,101,88,11,1.0,0.33333333333333337,0.6666666666666667,0.06666666666666667,0.06666666666666667,1029
PRE_IB,65,9,1.0,5.0,0.826426133593369,0.06153846153846154,0.12000000000000004,0.06153846153846154,0.8755713004876556,0.06153846153846154,0.0,1,1,1.0,PASS,PASS,959,72,8,0.8888888888888888,0.3769230769230769,0.5076923076923077,0.015384615384615385,0.015384615384615385,1030
POST_IB_PRE_OB,342,9,1.0,5.0,0.8621092608822669,0.017543859649122834,0.14035087719298245,0.0,0.9578553963461418,0.0,0.0,2,1,0.6,PASS,PASS,42225,72,8,0.8888888888888888,0.25584795321637427,0.5864035087719298,0.005847953216374269,0.0029239766081871343,1030
