node_index,episode_id,decision_node_id,operational_stage,scenario_id,scenario_weight,R_IB,D_OB,D_TX,D_TO,lineage_json,field_source_scenario_ids_json,transform_rule,source_scenario_hash,representation_hash
464,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:def82a23df98f81a7590f2d75905c884167c947a3eeded9a0e58dd18498611f3,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.3230324983596802,0.22081482410430908,1.5438473224639893,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:def82a23df98f81a7590f2d75905c884167c947a3eeded9a0e58dd18498611f3"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:81f413352ff7380a0aa856aa872f34b44240c1769c392354239e037e2b7416a4
465,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:abb54033233e0749ae96ff845d41fe5bbe81d0fe864afbcafcc600368ce3e60f,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.346050500869751,0.9151753187179565,2.2612258195877075,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:abb54033233e0749ae96ff845d41fe5bbe81d0fe864afbcafcc600368ce3e60f"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:627138fe80c96fc6b6f412817dde561f8ac4b964dde6649b68d7d9bed53f3cc8
466,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:17b25d7dd733a55346d0d0293b0408588a94fdafde1dbfbfc051a74ff7b88e61,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.393885612487793,0.8029839396476746,2.1968695521354675,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:17b25d7dd733a55346d0d0293b0408588a94fdafde1dbfbfc051a74ff7b88e61"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:686da5f9c8b8053dd456bfdf58e016ed2cd62a33e77cdd0d5988cb701e8d3f05
467,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:b6e4d8fff6cb03923e29551447309689ac110144c56349989081961d15be7e74,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.4079148769378662,0.7313718199729919,2.139286696910858,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:b6e4d8fff6cb03923e29551447309689ac110144c56349989081961d15be7e74"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:2f5e1a267bac5fee33db7684935e2a6afbb50f816e9f6359a44ae59600420251
468,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:bbc3e9be765d1282a24cd3adce51b755ec69996426d70637c8d15a1628ed0541,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.4096670150756836,0.6778438091278076,2.087510824203491,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:bbc3e9be765d1282a24cd3adce51b755ec69996426d70637c8d15a1628ed0541"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:651a1094a1df69a3d1dd156fc033b34c7756cfe4311f39865afdb7e2517dfdf9
469,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:b404fdeaef256de620b4748e26b18c2ce95c0f3619a303f6aeca985a15b73b9a,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.4062089920043945,0.6326155662536621,2.0388245582580566,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:b404fdeaef256de620b4748e26b18c2ce95c0f3619a303f6aeca985a15b73b9a"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:5d0b68cb93ecacadd58dd435fa384cbaf69fe0dc98f95f8a6db9b73427c4e452
470,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:3237717101d57ed4486faadd7434d52b4f55f70fc05c491047c0ad392c6d924c,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.400498390197754,0.590505063533783,1.9910034537315369,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:3237717101d57ed4486faadd7434d52b4f55f70fc05c491047c0ad392c6d924c"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:0ab46b2a90fcdc15e80026f1c381b840069d39631369f0b8cc11dcb1707bce7e
471,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:221c8be25225a28ed0c084a8ff86fea2b56abbebaed38267b914dc057da92ddf,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.3938183784484863,0.5491805076599121,1.9429988861083984,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:221c8be25225a28ed0c084a8ff86fea2b56abbebaed38267b914dc057da92ddf"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:2fcfeffe3709545ab27dd6e7697ec8243430f037ed05d63adf8d2479c12304a2
472,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:35019548c135ae02eada5517cd9823045b56901740e53a88d2fd3f527cbee86a,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.386746883392334,0.5077226758003235,1.8944695591926575,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:35019548c135ae02eada5517cd9823045b56901740e53a88d2fd3f527cbee86a"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:484aad896391ec61a7e683df9666ff268551bc0d1c7a2b1d1d70696e9c1a549a
473,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:58a7e7fb3743b8e15ea42c2e983f1925f1a9cee55f9b86c6783404b1f75b846c,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.3795535564422607,0.46583470702171326,1.845388263463974,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:58a7e7fb3743b8e15ea42c2e983f1925f1a9cee55f9b86c6783404b1f75b846c"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:5794a5c28bf4c63f36b2f162216e77c058d7d720f582c54e5cdf8b7fcae6bf1a
474,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:33c4a512aeec80889080dd74ba20bd44a5b817f2d9479710b2603c1fd5767bee,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.3723706007003784,0.423495352268219,1.7958659529685974,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:33c4a512aeec80889080dd74ba20bd44a5b817f2d9479710b2603c1fd5767bee"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:650b5236b2d49684f347c9bdebb4b9c7dcbf832d94cfbae5ade16243e9e0dadd
475,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:656b5b234ca85aa02499a9a622b634094d2e088ba546753d929a16969b1909da,POST_IB_PRE_OB,POINT:200,1.0,0.0,1.3652687072753906,0.3807660639286041,1.7460347712039948,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:656b5b234ca85aa02499a9a622b634094d2e088ba546753d929a16969b1909da"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 200, ""D_TO"": 200, ""D_TX"": 200}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:2a6185211237eea4c735758de2f5e41548466ac05f7c54133c1920a5379a19ae
476,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:bfc45a1000afaebb44501f49676660245bf0f283e8ed7f2fd31a07ff1d9dd9b9,POST_OB_PRE_TO,POINT:139,1.0,0.0,0.0,0.6440830230712891,0.6440830230712891,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:bfc45a1000afaebb44501f49676660245bf0f283e8ed7f2fd31a07ff1d9dd9b9"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 139, ""D_TO"": 139, ""D_TX"": 139}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:9347155fae3fc2cd2391acbdf469a6a869135c486f1d42caff87f409da027ced
477,sha256:42a14675030dafcd004783399878efe6902b6b8df0bc9a976dd8eec7f557edc3,sha256:e5eee1b4e27397fd70db3584383f8c7dc7b14a57d6d6612fc911b359435fa442,POST_OB_PRE_TO,POINT:139,1.0,0.0,0.0,0.7108542919158936,0.7108542919158936,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e5eee1b4e27397fd70db3584383f8c7dc7b14a57d6d6612fc911b359435fa442"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 139, ""D_TO"": 139, ""D_TX"": 139}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:fdf0f4e83b82e1e8d5477b3c065a5dbbbce0286a354086140a9e7dbd83b0ee8d
478,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:a6c113516820a6692a212b30da6932ecc668809c6a55f941d22dd6e37b35e173,POST_IB_PRE_OB,POINT:104,1.0,0.0,0.9457143545150757,1.0224950313568115,1.9682093858718872,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:a6c113516820a6692a212b30da6932ecc668809c6a55f941d22dd6e37b35e173"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 104, ""D_TO"": 104, ""D_TX"": 104}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:1a0f0448b780b05d9414bebe8a1a2a584b1a6242db4eb8ade05176156dcf0f54
479,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:47c31dca1fa67f1da3c395d098b23eb6f7dbf12861eaabf28b4db22a0eb563d2,POST_IB_PRE_OB,POINT:104,1.0,0.0,0.975995659828186,1.0967137813568115,2.0727094411849976,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:47c31dca1fa67f1da3c395d098b23eb6f7dbf12861eaabf28b4db22a0eb563d2"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 104, ""D_TO"": 104, ""D_TX"": 104}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:284e5e98242cf921c89aca1497fac4b53394814012702d3a1acb3c64bdd07eb1
480,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:dd95d43298469821998fbd3a5ea0efd04118f2a3874846fbcd1ada032d2ed600,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.1034375429153442,0.9486629962921143,2.0521005392074585,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:dd95d43298469821998fbd3a5ea0efd04118f2a3874846fbcd1ada032d2ed600"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:898733303846476c930917ad2e5d00e3183f09540f925c678e95b311511b2fd0
481,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:898e98e4984dff4e1b5b91fedd613e03353da8c474a9bcebfd8baeb9ec24a89b,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.121761441230774,0.9851649403572083,2.106926381587982,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:898e98e4984dff4e1b5b91fedd613e03353da8c474a9bcebfd8baeb9ec24a89b"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:a11817b3267c83596c3e725a26105409b391584981fab21bc5117571b2755fb9
482,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:c5a8ee9d281af2bdb6eca3c0a51d868148d0268419454e02e5307af414361f74,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.1360198259353638,1.0062836408615112,2.142303466796875,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:c5a8ee9d281af2bdb6eca3c0a51d868148d0268419454e02e5307af414361f74"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:4f34535d5dbaa7b5f3c04c60b8990e40750a9fa881a8941410b402d691507507
483,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:e967377ac41cc5541bc9d20e0bdb0fc6eb0787bc4fa6ce27534f120e4ec6178f,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.1472935676574707,1.0202605724334717,2.1675541400909424,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e967377ac41cc5541bc9d20e0bdb0fc6eb0787bc4fa6ce27534f120e4ec6178f"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:b461ea06e6a0b0d76e699d26c4dbe4545a1a8b8285786a6127534294e239d017
484,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:e2f1d6db581b3174714e83fd7206f245c6e5aabf75fe43fe495f9dc457b2fda8,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.1564359664916992,1.0298112630844116,2.186247229576111,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e2f1d6db581b3174714e83fd7206f245c6e5aabf75fe43fe495f9dc457b2fda8"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:263756745142f0ae051c9d7aeb6d30a46f803b60338dde9a4aecfc9ba4684ad1
485,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:e09019149233b1b51c1d279eec0160d29cc2cb38d4cc6b85195dfaf3fe9363d9,POST_IB_PRE_OB,POINT:2,1.0,0.0,1.1640825271606445,1.036612629890442,2.2006951570510864,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e09019149233b1b51c1d279eec0160d29cc2cb38d4cc6b85195dfaf3fe9363d9"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:f0059784ed7721159625586fe569f4835884d07c3456eeecddfb7e293336c080
486,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:4c84fba59398bb3222f58e5042b9ffd59777c24d05060dbbb2674d9f485e789b,POST_OB_PRE_TO,POINT:2,1.0,0.0,0.0,1.0138988494873047,1.0138988494873047,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:4c84fba59398bb3222f58e5042b9ffd59777c24d05060dbbb2674d9f485e789b"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 2, ""D_TO"": 2, ""D_TX"": 2}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:c585227c22149072886758fccf2c5cc16a0d0d3aa9a9a7b0a4b508f27a8e8753
487,sha256:436b80c2e54bc585729f4ed9aba0e7507351da1428093c88f7198ece74393838,sha256:c4e97f3b4025b2208a4d9b6f55bd72a5e23c17fd829d1e42ee69f86fc9188fb2,POST_OB_PRE_TO,POINT:191,1.0,0.0,0.0,1.0081894397735596,1.0081894397735596,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:c4e97f3b4025b2208a4d9b6f55bd72a5e23c17fd829d1e42ee69f86fc9188fb2"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 191, ""D_TO"": 191, ""D_TX"": 191}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:0ae8cb979c30a9e285900df2c78e7867d1a141c71d7d9f22d404c55ae268c06c
488,sha256:44b9fd5f6319da8e1d5b28b4fa9bc1200fc154b9ef0c157dae4a8b817ba24bc7,sha256:9e2d63d3417000018ff5151e60525e791a92a90b230492978beb5b4269ce1dd3,POST_IB_PRE_OB,POINT:107,1.0,0.0,1.1177587509155273,0.0,1.1177587509155273,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:9e2d63d3417000018ff5151e60525e791a92a90b230492978beb5b4269ce1dd3"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 107, ""D_TO"": 107, ""D_TX"": 107}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:e2012c05fb18f00c3e893b56316025aad2d739c351fe9af76cdc6a5cf23e24cd
