replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
1098,1796,0.7085902714384188,0.07321826280623606,0.26224944320712695,0.05400890868596882,0.7166666666666667,0.8722036267852212,0.05066815144766147,0.0033407572383073497,1,2
1099,1846,0.6928650138550553,0.08938244853737809,0.2768147345612134,0.05471289274106175,0.772972972972973,0.8541704296992444,0.02275189599133261,0.031960996749729145,1,1
1100,1782,0.7084096470647596,0.0791245791245791,0.2771604938271605,0.03479236812570146,0.9106145251396648,0.8698275328223802,0.03479236812570146,0.0,3,2
1101,1739,0.6878057567535529,0.0805060379528465,0.28349626221966645,0.07648073605520414,0.6724137931034483,0.8519173282769792,0.0718803910293272,0.004600345025876941,1,1
1102,1751,0.7432389532445578,0.05482581382067386,0.23243860651056536,0.021701884637350087,0.7670454545454546,0.8976593207872421,0.014277555682467162,0.0074243289548829245,2,2
1103,1620,0.747666676336365,0.06728395061728398,0.23703703703703705,0.020370370370370372,0.5740740740740741,0.9063283380993766,0.009259259259259259,0.011111111111111112,1,2
1104,1638,0.6958488813977843,0.08150183150183149,0.26434676434676435,0.07387057387057387,0.725609756097561,0.8666371051392023,0.029304029304029304,0.04456654456654457,2,2
1105,1802,0.7652121778842536,0.06354051054384019,0.2147613762486127,0.03662597114317425,0.7237569060773481,0.9080610256997222,0.03662597114317425,0.0,2,1
1106,1771,0.7491029126362394,0.06888763410502541,0.23941276115189158,0.028232636928289104,0.6460674157303371,0.8985430115212182,0.028232636928289104,0.0,3,2
1107,1922,0.798635630199613,0.049427679500520294,0.20031217481789798,0.023413111342351717,0.8082901554404145,0.9318611913622904,0.01716961498439126,0.006243496357960458,1,1
1108,1741,0.6910331396892799,0.0723721998851235,0.28317059161401487,0.08385985066053991,0.7942857142857143,0.8568979045429693,0.048822515795519814,0.0350373348650201,1,3
1109,1871,0.6998305594740821,0.07803313735970074,0.2923570283270978,0.05451630144307857,0.7606382978723404,0.8625539146259116,0.043826830571886695,0.010689470871191877,1,1
1110,1837,0.6976034579136449,0.06641262928688074,0.29036472509526406,0.08383233532934131,0.7934782608695652,0.852784912266668,0.08219923788786064,0.001633097441480675,1,1
1111,1779,0.7274887095467616,0.06632939853850478,0.2519392917369309,0.045531197301854974,0.7640449438202247,0.8848410518120191,0.04440697020798201,0.0011242270938729624,4,2
1112,1927,0.7836567765571717,0.071613907628438,0.1981318111053452,0.013492475350285417,0.7512953367875648,0.9226811119425314,0.013492475350285417,0.0,3,2
1113,1801,0.7378289873848417,0.0610771793448085,0.2626318711826763,0.03886729594669628,0.8121546961325967,0.8916998276854178,0.038312048861743477,0.000555247084952804,2,1
1114,1795,0.7145963026313171,0.058495821727019504,0.27186629526462397,0.0690807799442897,0.8611111111111112,0.8679151978432825,0.0690807799442897,0.0,2,1
1115,1750,0.6910255890344296,0.06171428571428572,0.308,0.12914285714285714,0.8,0.8440781543532097,0.072,0.05714285714285714,1,3
1116,1729,0.7091937007241087,0.07692307692307687,0.2510121457489878,0.05263157894736842,0.815028901734104,0.8774287554357728,0.05089647194910353,0.001735106998264893,2,2
1117,1646,0.7742570450394493,0.05650060753341435,0.2162818955042527,0.023693803159173753,0.8181818181818182,0.9181415109250055,0.023693803159173753,0.0,2,1
1118,1807,0.6982509854574871,0.0752628666297731,0.29883785279468733,0.09795240730492528,0.861878453038674,0.8538963200867984,0.059767570558937465,0.03818483674598783,2,2
1119,1821,0.7710922985115013,0.05491488193300381,0.2306425041186161,0.021965952773201538,0.7377049180327869,0.9163769493571802,0.021965952773201538,0.0,1,1
1120,1890,0.7381175855808575,0.053439153439153425,0.26243386243386246,0.03650793650793651,0.8201058201058201,0.8867162783811365,0.03650793650793651,0.0,3,1
1121,1799,0.7524731335847982,0.04558087826570312,0.23179544191217338,0.01556420233463035,0.7833333333333333,0.9043725264584468,0.008893829905503057,0.006670372429127293,1,3
1122,1737,0.7342342043316689,0.07772020725388601,0.254461715601612,0.06044905008635579,0.7758620689655172,0.8851502676993571,0.04778353483016695,0.012665515256188831,1,2
1123,1695,0.7378268954164745,0.0471976401179941,0.2407079646017699,0.01887905604719764,0.5647058823529412,0.891614462434271,0.018289085545722714,0.0005899705014749262,1,1
1124,1645,0.7582095672015496,0.04498480243161096,0.22674772036474167,0.044984802431610946,0.8121212121212121,0.9036529010958887,0.044984802431610946,0.0,2,3
1125,1772,0.7908297171671033,0.03950338600451467,0.19503386004514692,0.02144469525959368,0.7191011235955056,0.9272971735108173,0.02144469525959368,0.0,1,2
1126,1661,0.6954409797113106,0.06020469596628536,0.29620710415412405,0.09030704394942805,0.8323353293413174,0.8528507082257933,0.07104154124021674,0.01926550270921132,3,1
1127,1797,0.6549361812972129,0.10072342793544797,0.3216471897607123,0.13633834168057873,0.6444444444444445,0.8201691284560808,0.07512520868113523,0.06121313299944352,1,1
1128,1797,0.8042741615399881,0.04396215915414581,0.1671675013912076,0.019476905954368393,0.8666666666666667,0.9355728760841342,0.015025041736227046,0.004451864218141347,1,1
1129,1794,0.7324640402468017,0.07246376811594207,0.22224080267558532,0.04738015607580825,0.85,0.8933338351265064,0.04738015607580825,0.0,2,1
1130,1664,0.6874178949866028,0.08173076923076926,0.2608173076923077,0.024639423076923076,0.688622754491018,0.8641420487868058,0.019230769230769232,0.005408653846153846,3,2
1131,1824,0.7388120398615575,0.08223684210526314,0.20504385964912286,0.049342105263157895,0.6885245901639344,0.8945258303826845,0.049342105263157895,0.0,4,1
1132,1656,0.7408495722337994,0.06944444444444445,0.19897342995169082,0.03260869565217391,0.6927710843373494,0.902011998996342,0.03260869565217391,0.0,3,1
1133,1602,0.6991438659600263,0.07490636704119846,0.27215980024968783,0.04931335830212235,0.5962732919254659,0.8648224922985382,0.04931335830212235,0.0,2,2
1134,1716,0.7220229569872728,0.06876456876456871,0.27505827505827507,0.051864801864801864,0.7616279069767442,0.8823447566793974,0.043706293706293704,0.008158508158508158,2,2
1135,1583,0.6775100857549005,0.07454200884396722,0.2974099810486418,0.08970309538850284,0.6792452830188679,0.849016518011609,0.043588123815540114,0.04611497157296273,1,2
1136,1846,0.77681693737803,0.054171180931744334,0.1993499458288191,0.015167930660888408,0.9135135135135135,0.9232597916666476,0.015167930660888408,0.0,3,3
1137,1820,0.7396570415556414,0.05686813186813183,0.22967032967032963,0.03021978021978022,0.5824175824175825,0.8951309356289592,0.03021978021978022,0.0,1,1
1138,1698,0.7583469000206365,0.06595995288574796,0.1984687868080094,0.02061248527679623,0.5941176470588235,0.913435759493216,0.015901060070671377,0.004711425206124852,2,1
1139,1873,0.6481019973685173,0.09343299519487458,0.27560064068339546,0.06780565936999466,0.39361702127659576,0.8130174792615545,0.06780565936999466,0.0,3,2
1140,1704,0.6420337533536103,0.10739436619718307,0.3274647887323944,0.15669014084507044,0.783625730994152,0.8064548763274719,0.07863849765258216,0.07805164319248827,1,3
1141,2073,0.8043101624512231,0.04968644476603956,0.16401350699469375,0.013024602026049204,0.8028846153846154,0.9364561421372375,0.011095031355523395,0.001929570670525808,2,1
1142,1866,0.7406146485623095,0.06430868167202569,0.23311897106109325,0.04233654876741694,0.7219251336898396,0.8950695683356821,0.03751339764201501,0.00482315112540193,2,2
1143,1706,0.7514189781705196,0.06389214536928489,0.21541617819460723,0.04630715123094959,0.7953216374269005,0.9043018837065504,0.03751465416178194,0.008792497069167644,2,2
1144,1804,0.7106185785892973,0.0612527716186253,0.25776053215077604,0.03436807095343681,0.6132596685082873,0.8792499856117398,0.026607538802660754,0.007760532150776054,3,1
1145,2073,0.6976821452819278,0.09358417752050169,0.2570188133140376,0.06271104679208876,0.7211538461538461,0.855467953285595,0.052580800771828265,0.010130246020260492,2,1
1146,1803,0.741323840328714,0.07432057681641713,0.20909595119245705,0.052135330005546314,0.7237569060773481,0.8889453034863007,0.052135330005546314,0.0,3,3
1147,1991,0.7356257843650407,0.0698141637368157,0.2566549472626821,0.03515821195379206,0.87,0.88543931773278,0.03515821195379206,0.0,1,1
1148,1607,0.7349305261459657,0.05973864343497204,0.2358431860609832,0.028002489110143122,0.8633540372670807,0.8946489645890402,0.024891101431238332,0.0031113876789047915,1,2
1149,1722,0.663000950103998,0.0882694541231126,0.32171893147502906,0.14518002322880372,0.8265895953757225,0.8183576553423872,0.1091753774680604,0.036004645760743324,2,2
1150,1819,0.7472754802607403,0.07256734469488735,0.22924683892248487,0.05167674546454096,0.7912087912087912,0.9025299945180881,0.04782847718526663,0.0038482682792743265,1,2
1151,1745,0.6915899037278967,0.08825214899713468,0.2866475644699142,0.08022922636103152,0.7428571428571429,0.8575888601024855,0.0664756446991404,0.013753581661891117,3,1
1152,1718,0.7001973189591764,0.05646100116414432,0.2962747380675204,0.0919674039580908,0.8895348837209303,0.8592818003869551,0.06519208381839348,0.02677532013969732,1,1
1153,1750,0.7595221026853926,0.05257142857142855,0.23199999999999998,0.013142857142857144,0.8057142857142857,0.9100340309136706,0.012,0.001142857142857143,2,1
1154,1980,0.7318112020498506,0.07272727272727275,0.2308585858585859,0.03888888888888889,0.6717171717171717,0.8892069229103207,0.03888888888888889,0.0,1,3
1155,1769,0.7638477713305445,0.04918032786885246,0.23120407009609956,0.02035048049745619,0.6666666666666666,0.9061624303693303,0.02035048049745619,0.0,3,2
1156,1863,0.6814218625855184,0.09017713365539459,0.2814814814814814,0.08480944712828771,0.6844919786096256,0.8477381181963742,0.08266237251744499,0.0021470746108427268,3,2
1157,1636,0.7451605152835878,0.059290953545232256,0.24999999999999994,0.0488997555012225,0.8292682926829268,0.8952583962044652,0.029951100244498777,0.018948655256723717,1,1
1158,1981,0.7311567126084737,0.0822816759212518,0.2412922766279656,0.04038364462392731,0.7286432160804021,0.8875292972006782,0.04038364462392731,0.0,3,2
1159,1899,0.7609884662276818,0.05634544497103733,0.24971037388099,0.020537124802527645,0.6157894736842106,0.9019208013229821,0.020537124802527645,0.0,1,2
1160,2023,0.769365021877233,0.0682155215027187,0.20771131982204635,0.030153237765694514,0.812807881773399,0.907249894518239,0.030153237765694514,0.0,2,1
1161,1762,0.7628358152156035,0.05505107832009078,0.21384790011350743,0.02213393870601589,0.6497175141242938,0.917864048810747,0.017593643586833144,0.004540295119182747,4,1
1162,1988,0.7060390750267871,0.06539235412474853,0.2885311871227364,0.060362173038229376,0.8793969849246231,0.8654787422268061,0.04476861167002012,0.015593561368209255,2,1
1163,1738,0.7719397822996457,0.055235903337169184,0.21634062140391253,0.024165707710011506,0.7586206896551724,0.9193108688108694,0.019562715765247412,0.004602991944764097,2,1
1164,1813,0.6368385871416411,0.09817981246552676,0.2801985659128517,0.08935466078323222,0.6318681318681318,0.79790609287124,0.0888030888030888,0.0005515719801434088,3,2
1165,1572,0.6760245664119079,0.06520356234096697,0.31679389312977096,0.12404580152671756,0.6835443037974683,0.8359616858730732,0.09223918575063614,0.031806615776081425,2,1
1166,2065,0.7598140364882952,0.06101694915254241,0.24019370460048423,0.042130750605326873,0.7198067632850241,0.9029942047335779,0.042130750605326873,0.0,1,1
1167,1936,0.741123302943124,0.05630165289256195,0.23140495867768596,0.02066115702479339,0.4845360824742268,0.8939180452095206,0.01962809917355372,0.0010330578512396695,1,3
1168,1701,0.7276568171292369,0.07113462669018233,0.2716049382716049,0.06407995296884186,0.8421052631578947,0.8868122070978743,0.03468547912992358,0.029394473838918283,4,2
1169,1666,0.6695420399781515,0.09003601440576225,0.28091236494597843,0.07803121248499399,0.41317365269461076,0.8453822636965947,0.04441776710684274,0.03361344537815126,1,1
1170,2049,0.727547076575543,0.07027818448023425,0.26403123474865786,0.04441190824792582,0.824390243902439,0.8783687355084666,0.04441190824792582,0.0,3,2
1171,1793,0.7214146698050594,0.07975460122699385,0.2693809258226436,0.0384829894032348,0.7,0.8767834163105191,0.03457891801450084,0.0039040713887339654,1,4
1172,1565,0.6980602122675462,0.061980830670926516,0.281150159744409,0.038338658146964855,0.7197452229299363,0.8605478050293799,0.017252396166134186,0.021086261980830672,1,2
1173,1737,0.7078704336709973,0.06275187104202645,0.27518710420264825,0.046632124352331605,0.7471264367816092,0.8710672653211616,0.04548071387449626,0.0011514104778353484,2,2
1174,1804,0.7259341921497636,0.059312638580931276,0.2598115299334812,0.061529933481152994,0.6187845303867403,0.8900536259988876,0.029379157427937917,0.03215077605321508,1,1
1175,1829,0.7191448915193043,0.06287588846364134,0.2669218151995626,0.057408419901585565,0.6010928961748634,0.874143848646915,0.025150355385456534,0.03225806451612903,1,2
1176,1594,0.7284337391189181,0.052070263488080304,0.26474278544542035,0.04015056461731493,0.90625,0.885424483097208,0.028230865746549563,0.01191969887076537,1,2
1177,2008,0.632990952340983,0.11603585657370519,0.31523904382470125,0.125,0.8308457711442786,0.8077658230782848,0.09810756972111553,0.026892430278884463,1,3
1178,1809,0.6571848984585928,0.10834715312327253,0.29961304588170257,0.09894969596462133,0.7071823204419889,0.8265143621734283,0.05251520176893311,0.04643449419568822,2,3
1179,1697,0.7379082472355897,0.05362404242781382,0.26588096641131426,0.05892751915144372,0.8058823529411765,0.88858072453691,0.020035356511490868,0.038892162639952856,1,2
1180,1828,0.6873062844312472,0.06673960612691465,0.31017505470459517,0.11214442013129103,0.6120218579234973,0.8504828416408904,0.053610503282275714,0.058533916849015315,2,2
1181,1759,0.758316542208454,0.06083001705514496,0.20977828311540647,0.025014212620807278,0.7159090909090909,0.9120308392801308,0.02160318362706083,0.0034110289937464467,2,5
1182,1717,0.7352227650296166,0.07338380896913221,0.2358765288293535,0.023878858474082703,0.7325581395348837,0.8919975552264758,0.023878858474082703,0.0,2,1
1183,1624,0.7173774520786609,0.08220443349753695,0.2580049261083744,0.0332512315270936,0.7177914110429447,0.8820113599230037,0.022167487684729065,0.011083743842364532,2,2
1184,1649,0.7033451871319012,0.07580351728320195,0.26986052152819884,0.053972104305639784,0.8303030303030303,0.86978768859561,0.04002425712553062,0.013947847180109158,1,1
1185,1988,0.7839480962230516,0.0477867203219316,0.1973340040241448,0.02665995975855131,0.8090452261306532,0.9201728662034205,0.02464788732394366,0.002012072434607646,2,2
1186,1816,0.6546264375841663,0.0812224669603524,0.308920704845815,0.10572687224669604,0.7362637362637363,0.8289901392738278,0.06828193832599119,0.037444933920704845,1,1
1187,1706,0.7054888883077776,0.07502930832356391,0.27725674091441965,0.08206330597889801,0.6549707602339181,0.8645652729322661,0.05627198124267292,0.02579132473622509,1,1
1188,1702,0.7317851465616965,0.0628672150411281,0.23431257344300835,0.05464159811985899,0.7777777777777778,0.8834768912609187,0.05464159811985899,0.0,1,1
1189,1879,0.7433923478521303,0.05534858967535922,0.26663118680149017,0.056412985630654604,0.7872340425531915,0.8893704843655909,0.056412985630654604,0.0,1,2
1190,1894,0.7245417597697538,0.05438225976768743,0.2666314677930306,0.036430834213305174,0.6684210526315789,0.8822618994116445,0.036430834213305174,0.0,3,1
1191,1640,0.7062290979241306,0.08536585365853666,0.2463414634146341,0.0524390243902439,0.7804878048780488,0.8668951364423366,0.011585365853658536,0.04085365853658537,3,3
1192,1898,0.6866977933411149,0.07586933614330871,0.3099578503688093,0.1238145416227608,0.6684210526315789,0.8469696299300256,0.06585879873551106,0.05795574288724974,1,4
1193,1810,0.6814585310902982,0.0723756906077348,0.3072375690607735,0.11546961325966851,0.7569060773480663,0.8487932916171718,0.07624309392265194,0.039226519337016576,1,1
1194,1610,0.7537626190224108,0.06459627329192547,0.21944099378882018,0.03540372670807453,0.8012422360248447,0.9110623323273337,0.034161490683229816,0.0012422360248447205,1,1
1195,1652,0.6732076036741207,0.0847457627118644,0.2772397094430993,0.07687651331719128,0.6867469879518072,0.8358938335972979,0.07627118644067797,0.0006053268765133172,1,1
1196,1856,0.7544978822894758,0.04633620689655171,0.21740301724137934,0.046875,0.7634408602150538,0.8997040859159321,0.04633620689655173,0.0005387931034482759,4,1
