replicate,caliper_minutes,support_status,unique_episode_pairs,median_priority_separation,share_priority_separation_ge_030,median_component_gap_F_continuity,median_component_gap_F_execution,median_component_gap_F_propagation,median_component_gap_P_time,median_component_gap_P_itinerary,median_component_gap_P_service,median_component_gap_R_operating
153,5.0,SUPPORTED,6505,0.24774774774774774,0.4012298232129131,0.0,0.09528615768067525,0.21560482713539386,0.25855130420429945,0.03007708418017107,0.0,0.13944883422445853
154,5.0,SUPPORTED,6253,0.2190952130457654,0.3439948824564209,0.0,0.10905394237488517,0.22080916420673025,0.2355659805992607,0.03314133929159904,0.0,0.14206398928072306
155,5.0,SUPPORTED,6119,0.21347305389221555,0.3217846053276679,0.0,0.12675501075093912,0.23091752674096147,0.2488309233134871,0.03809043995552132,0.0033749495961990852,0.13207960668951274
156,5.0,SUPPORTED,5861,0.21045998739760557,0.3361201160211568,0.0,0.11207734842045121,0.22897979261002288,0.2505604894884462,0.052847521162578265,0.0,0.12546785320155324
157,5.0,SUPPORTED,6402,0.2056113902847571,0.33708216182442985,0.0,0.11465502131271499,0.2232879420485812,0.21650517629446386,0.03079084603650524,0.0,0.10678883111133837
158,5.0,SUPPORTED,6707,0.2336336336336336,0.3849709258983152,0.0,0.11207734842045121,0.22446148942690342,0.1948690833953574,0.019614532403641752,0.0,0.15098196397011635
159,5.0,SUPPORTED,6231,0.22210690192008298,0.37762798908682393,0.0,0.09863673836085778,0.21014214904324363,0.2343887506034972,0.0216024497446574,0.0,0.13110118343611243
160,5.0,SUPPORTED,6386,0.23207495926127103,0.3852176636392108,0.0,0.12175377667012868,0.23216267168638102,0.2575221456339628,0.04238202925832075,0.0,0.11183775566056645
161,5.0,SUPPORTED,6593,0.23500810372771475,0.3773699378128318,0.0,0.11851645293919477,0.24418865414336333,0.22537719816380233,0.036969699427821204,0.0013667583308868319,0.14567688518727667
162,5.0,SUPPORTED,5773,0.21113243761996162,0.3476528667936948,0.0,0.10650201540385534,0.23156477034426645,0.27468229393770194,0.015292040444246664,0.0,0.13868890684098006
163,5.0,SUPPORTED,6081,0.2307056229327453,0.3912185495806611,0.0,0.10780833983581564,0.2302046888720482,0.24066268802606816,0.023655193966633865,0.0,0.1597980086342432
164,5.0,SUPPORTED,5947,0.22272433828276308,0.36270388431141753,0.0,0.12002668771481895,0.22068945844900312,0.22636204377319977,0.02906352653380155,0.0,0.16070457194000481
165,5.0,SUPPORTED,6330,0.23406249999999998,0.3691943127962085,0.0,0.10453899171854437,0.21798307520073357,0.23259374240301983,0.03227701277420464,0.0,0.16419437085278332
166,5.0,SUPPORTED,6160,0.22054088860270446,0.35974025974025975,0.0,0.11082094809898974,0.2114106514950305,0.2643809009357663,0.02426202098713561,0.002161031911071089,0.15409635395800386
167,5.0,SUPPORTED,5978,0.2236842105263158,0.3599866175978588,0.0,0.12277111577435575,0.23605644421477345,0.2343887506034972,0.042989519046495964,0.0009398979253037003,0.09868140793405472
168,5.0,SUPPORTED,6321,0.24254742547425479,0.37715551336813796,0.0,0.10264230730621526,0.2305245028373391,0.25804440214098756,0.021104901060404704,0.0,0.14694693810306492
169,5.0,SUPPORTED,6396,0.2223705285638014,0.3600687929956223,0.0,0.11089161225254376,0.2269023258451268,0.22451745324739242,0.025363384152878025,0.0021756894661191534,0.15701285549439492
170,5.0,SUPPORTED,6363,0.24214517876489705,0.4101838755304102,0.0,0.12098679197130394,0.21340529633089322,0.2622185908143969,0.02932278279181913,0.0,0.15238804667606032
171,5.0,SUPPORTED,6711,0.22092245989304812,0.3823573237967516,0.0,0.10635175422066818,0.2024522600811906,0.2160261530055803,0.03854793232809789,0.0,0.16737535953288898
172,5.0,SUPPORTED,6615,0.25125208681135225,0.4272108843537415,0.0,0.1241559782877199,0.22302881276906197,0.25074123423420647,0.029034396585666283,0.0,0.17452984447591008
173,5.0,SUPPORTED,6604,0.2195982627578719,0.34297395517867957,0.0,0.11817520728115644,0.23434716968913577,0.24687100603369738,0.03136631292921082,0.0,0.11838217084296047
174,5.0,SUPPORTED,6060,0.2201863354037267,0.36303630363036304,0.0,0.11261239406688697,0.2366999638193225,0.2251998535783153,0.02928822359868606,0.0,0.15987224534736413
175,5.0,SUPPORTED,6007,0.21763602251407133,0.35059097719327453,0.0,0.12549906749593312,0.23535310097392728,0.2950316644329693,0.03404251189703568,0.006286840226789739,0.14739423891870204
176,5.0,SUPPORTED,6290,0.22400653238976592,0.3567567567567568,0.0,0.11254138995696031,0.23868910166165244,0.21605706593696236,0.03684893928531832,0.0,0.12375053185586496
177,5.0,SUPPORTED,6395,0.22780881440099313,0.3605942142298671,0.0,0.10642030233900779,0.21124396972524606,0.21527215702992566,0.0361349126389265,0.0,0.12703322002718753
178,5.0,SUPPORTED,6235,0.22857142857142865,0.3722534081796311,0.0,0.10635175422066818,0.23070445467717382,0.2423451598725781,0.03684893928531832,0.0003832315688823834,0.12854232676215094
179,5.0,SUPPORTED,6267,0.22969477496120022,0.3864688048508058,0.0,0.11551407185063858,0.21788257368607442,0.23178520657805907,0.042300747792184866,0.0,0.12109937965869903
180,5.0,SUPPORTED,6268,0.22938301771533293,0.3776324186343331,0.0,0.12418285383404615,0.2386664517180179,0.2853626913309405,0.034290943380069536,0.0017739748466578057,0.12436110262206054
181,5.0,SUPPORTED,6413,0.2389283761618371,0.400592546390145,0.0,0.12250610024955894,0.22709796092240142,0.2343887506034972,0.03007708418017107,0.00413924107251831,0.13308947919867936
182,5.0,SUPPORTED,5980,0.22015546918378676,0.33695652173913043,0.0,0.11366393357371532,0.2280124826761493,0.23461537425323817,0.03246916113487511,0.0007834313057108952,0.13261671857908366
183,5.0,SUPPORTED,6612,0.2461283185840708,0.41833030852994557,0.0,0.10712071497704752,0.22476999982667936,0.2348848644855636,0.031854143751640286,0.0,0.15550366268726074
184,5.0,SUPPORTED,6532,0.23533007334963327,0.38717085119412126,0.0,0.10892521466629032,0.2351207063892518,0.26625724854129185,0.03244687898189359,0.0007190568388326657,0.16915342777353354
185,5.0,SUPPORTED,6007,0.22724795640326972,0.3695688363575828,0.0,0.11238917941912349,0.2373328571395183,0.25772245798960225,0.025023385269516047,0.0,0.1407941699144431
186,5.0,SUPPORTED,6025,0.21330022075055188,0.3458921161825726,0.0,0.10984967596082507,0.23401412332896146,0.2901467243420495,0.028956675798859993,0.0016559066565893414,0.17144634360447528
187,5.0,SUPPORTED,6112,0.22028985507246376,0.36534685863874344,0.0,0.11340258925488075,0.23771330052691464,0.22537719816380233,0.02723473564585087,0.0,0.16904685171321035
188,5.0,SUPPORTED,6249,0.21764705882352944,0.3456553048487758,0.0,0.11551407185063858,0.2128768345685325,0.22670559003064253,0.02112171862665206,0.0,0.1616384222637862
189,5.0,SUPPORTED,5940,0.21699196326061998,0.3595959595959596,0.0,0.11514311474466482,0.23233857624639268,0.2629645368457894,0.03313466372661448,0.0,0.1423592439631702
190,5.0,SUPPORTED,6271,0.2347751849743882,0.38494657949290384,0.0,0.10871449886301443,0.23976475265135797,0.22446837664195596,0.02165145930865449,0.0,0.1667678954428994
191,5.0,SUPPORTED,5773,0.21125,0.3346613545816733,0.0,0.1155565759057508,0.2360758877182681,0.28563216194335767,0.025363384152878025,0.0,0.16809040997177355
192,5.0,SUPPORTED,6632,0.23745624270711785,0.3897768395657419,0.0,0.11586275916752886,0.23401412332896146,0.24421257186830586,0.03992744566837649,0.0,0.10530808689072728
193,5.0,SUPPORTED,6291,0.2275413711583924,0.3648068669527897,0.0,0.12144466432287387,0.23683048067032358,0.21889428161179175,0.03101602457363138,0.002081619796467621,0.1573471311479807
194,5.0,SUPPORTED,6652,0.21819603753910327,0.3606434155141311,0.0,0.11745212705307707,0.22050356650579472,0.2179834111388644,0.036843314585431636,0.0,0.12661047603469341
195,5.0,SUPPORTED,6445,0.2479216152019002,0.41598138091543835,0.0,0.11956985728747535,0.22896551221599087,0.2564172821164714,0.04042523112551705,5.6682481330120466e-05,0.14793044070829636
196,5.0,SUPPORTED,6332,0.21909765142150803,0.35707517372078335,0.0,0.11151866710652857,0.22427474056016788,0.21577448070392963,0.027393340249042823,0.0,0.13021137705072758
197,5.0,SUPPORTED,6081,0.21945570353213664,0.35553362933728005,0.0,0.109332922996734,0.2279221334951927,0.2623145484981003,0.0292314196053941,0.0,0.12703322002718753
198,5.0,SUPPORTED,6353,0.23163841807909605,0.3681725169211396,0.0,0.09985102419672978,0.2194481022235948,0.21674176670385892,0.039610549722220834,0.0,0.10264705537343011
199,5.0,SUPPORTED,6203,0.22707182320441982,0.37094954054489765,0.0,0.11817520728115644,0.2192137387572998,0.26136586883244906,0.03225612218521185,0.0,0.16904685171321035
200,5.0,SUPPORTED,6307,0.22327964860907762,0.36736958934517205,0.0,0.1068676711926374,0.22440562426336386,0.22153740541710715,0.032655750900748834,0.0,0.1289130501216278
201,5.0,SUPPORTED,6447,0.23557692307692302,0.3868465953156507,0.0,0.11296184347285064,0.22446148942690342,0.2625350433553487,0.031570736517033876,0.0,0.18179822348174635
202,5.0,SUPPORTED,5703,0.20160295930949446,0.3236892863405225,0.0,0.10796989961706674,0.2490150167432435,0.24066910972294603,0.03722533763331621,0.0,0.13940882590832193
203,5.0,SUPPORTED,5960,0.19664525339043543,0.312248322147651,0.0,0.10974270312855128,0.2416944650482681,0.22517703294858937,0.04176594538586205,0.0022855484670854225,0.10992056080140174
204,5.0,SUPPORTED,6307,0.22805194805194806,0.3791025844299984,0.0,0.10973260658519235,0.2194481022235948,0.23145890790827833,0.029034396585666283,0.0,0.15701285549439492
205,5.0,SUPPORTED,6294,0.23121387283236994,0.390371782650143,0.0,0.11629432657398013,0.2534030723607176,0.2532913902609028,0.03244687898189359,0.0,0.14396065969223015
206,5.0,SUPPORTED,6112,0.2310261080752884,0.3714005235602094,0.0,0.10875087765367315,0.21526530463757768,0.20167178744201525,0.03136631292921082,0.0,0.12265186810920545
207,5.0,SUPPORTED,6648,0.24158653846153844,0.4055354993983153,0.0,0.11667125402461745,0.23255235484196576,0.2716240618106295,0.02935143562065958,0.0,0.12202355856527289
208,5.0,SUPPORTED,6094,0.21409644939056705,0.32540203478831636,0.0,0.11502003347884651,0.23887556757763384,0.2456585919906059,0.028675971595002132,0.0,0.15936448420980015
209,5.0,SUPPORTED,6637,0.218212104386452,0.3692933554316709,0.0,0.10997549384174982,0.21643079656059855,0.2182905140675876,0.03007708418017107,0.0,0.16367179604712875
210,5.0,SUPPORTED,6156,0.212953091684435,0.3424301494476933,0.0,0.10618349808774999,0.23059274396873647,0.2039486966656635,0.03007708418017107,0.0,0.12366223128170588
211,5.0,SUPPORTED,6649,0.23896353166986561,0.4002105579786434,0.0,0.1013917801975692,0.2328948176436401,0.24273488442167085,0.03007708418017107,0.0,0.11818963956466176
212,5.0,SUPPORTED,6288,0.2261227071473751,0.3493956743002545,0.0,0.1145544607339683,0.21873086668829178,0.2169969842531881,0.03002733115064869,0.0008370395820031028,0.13555222655481344
213,5.0,SUPPORTED,6301,0.21928277483833042,0.3396286303761308,0.0,0.11976973409422059,0.22771971389884135,0.21091669100488172,0.02388866437158679,0.0016959283742047741,0.12611340247094632
214,5.0,SUPPORTED,6932,0.21891747052518756,0.35429890363531447,0.0,0.10662070792322462,0.2098203080202371,0.21372580562288168,0.029591661086996388,0.0,0.14567905041622004
215,5.0,SUPPORTED,6439,0.22866520787746175,0.3725733809597764,0.0,0.11207734842045121,0.23156477034426645,0.22858190395515365,0.030516532290237357,0.0,0.15032679382129568
216,5.0,SUPPORTED,6224,0.22167630057803472,0.3481683804627249,0.0,0.10905394237488517,0.22221019716234874,0.21054542079377211,0.03244687898189359,0.0044258733373427825,0.10543093457818031
217,5.0,SUPPORTED,6601,0.2411732753938077,0.4078169974246326,0.0,0.11718630822724664,0.230501810432179,0.23617324205510157,0.032871377980162104,0.0004495688996470279,0.15947126718237994
218,5.0,SUPPORTED,5443,0.21816037735849053,0.3408047032886276,0.0,0.1157930728239829,0.23059274396873647,0.2458345676735868,0.02069688880232795,0.0,0.15554446054156867
219,5.0,SUPPORTED,6416,0.21244131455399062,0.33915211970074816,0.0,0.10604249173775315,0.20484388519544147,0.21126072781257899,0.038339083975082344,0.0,0.11923588523641229
220,5.0,SUPPORTED,6244,0.20786802030456847,0.3484945547725817,0.0,0.10680355080608823,0.22221019716234874,0.22046154177245264,0.027194074581717596,0.0,0.1269627792530379
221,5.0,SUPPORTED,6395,0.2059538274605103,0.3383893666927287,0.0,0.12426524172427461,0.2380350270771675,0.23935890994644504,0.036834862583820474,0.0044258733373427825,0.12109937965869903
222,5.0,SUPPORTED,6196,0.23217975206611574,0.3929954809554551,0.0,0.11205801283566444,0.21340571225766064,0.21697781554299597,0.03353575947250408,0.0,0.14725106931194692
223,5.0,SUPPORTED,5871,0.21495619524405507,0.34014648271163345,0.0,0.1133657774959882,0.231324970956296,0.237771899879746,0.027373973566067404,0.0,0.15947126718237994
224,5.0,SUPPORTED,6294,0.243311458859162,0.4022878932316492,0.0,0.11502003347884651,0.218066388427529,0.2280149011900455,0.04144058367134343,0.0,0.10972913564182818
225,5.0,SUPPORTED,6302,0.2193314955203308,0.35433195810853696,0.0,0.1214543029671083,0.22847350087249654,0.29520965510340624,0.03007708418017107,0.002039596241791085,0.11971044200472536
226,5.0,SUPPORTED,6416,0.2214448886350657,0.3587905236907731,0.0,0.1142049546050496,0.23402591090419186,0.26437381120578335,0.027437202204631212,0.0,0.14991999164340084
227,5.0,SUPPORTED,6501,0.2363071710897798,0.3770189201661283,0.0,0.11435340315459623,0.2328570332029819,0.2859266392212253,0.03159009727377272,0.0,0.18846536064905517
228,5.0,SUPPORTED,6415,0.21299188007495312,0.33203429462197975,0.0,0.10781794186229537,0.23840190079063184,0.268670825326979,0.03725733154804499,0.006286840226789739,0.11923588523641229
229,5.0,SUPPORTED,6497,0.21936989498249707,0.37601970140064644,0.0,0.11827039879469392,0.23313548542619164,0.24935523227246387,0.027540478513423425,4.7316407270269964e-05,0.16904685171321035
230,5.0,SUPPORTED,6153,0.22580645161290325,0.3785145457500406,0.0,0.11666916997191532,0.24457021033740609,0.2343887506034972,0.030002319662826273,0.0,0.16112190671265125
231,5.0,SUPPORTED,6177,0.20621152770005602,0.3343046786465922,0.0,0.11970618048936187,0.24182643579812477,0.24349230336504576,0.04150300733017953,0.0037267608760226875,0.15947126718237994
232,5.0,SUPPORTED,5937,0.21178793006204177,0.3294593228903487,0.0,0.10855425163925461,0.2222689982025261,0.2833083656508809,0.04144165539988949,0.0008337438847646102,0.12458504810929298
233,5.0,SUPPORTED,6394,0.2340716019417476,0.38395370659993744,0.0,0.09667530249776865,0.23366599408909666,0.24844512069815683,0.019371163134298937,0.0,0.18707989195827399
234,5.0,SUPPORTED,6128,0.22052067381316998,0.3549281984334204,0.0,0.12064830083117539,0.22986838314101535,0.298607323144524,0.0322692632409841,0.0055553858066168665,0.10953544147778302
235,5.0,SUPPORTED,6000,0.24510044096031358,0.406,0.0,0.108279261855654,0.22610405577843415,0.2383646730004436,0.025363384152878025,0.0,0.11454323711805045
236,5.0,SUPPORTED,6578,0.23389830508474577,0.3797506840985102,0.0,0.11692426624187433,0.23558857530201263,0.2991271692026966,0.04525764371129126,0.005781714972307991,0.1307925701374188
237,5.0,SUPPORTED,5966,0.19647315855181025,0.27304726785115657,0.0,0.1300537760835141,0.2529290418875193,0.2700342395610196,0.03068753226507068,0.006286840226789739,0.1377078456105662
238,5.0,SUPPORTED,6397,0.2261846604787494,0.3684539627950602,0.0,0.10444554247592082,0.21117933997589117,0.23657980853448407,0.023655193966633865,0.0,0.12928642828483133
239,5.0,SUPPORTED,6718,0.21522234891676165,0.3478713902947306,0.0,0.10411145104187786,0.2043501038318391,0.19962968408296491,0.03007708418017107,0.0,0.09656235553354536
240,5.0,SUPPORTED,6036,0.2053412462908012,0.3411199469847581,0.0,0.11675029283745883,0.2328570332029819,0.2523021022631179,0.03854573842126924,0.0039692815179698145,0.16737535953288898
241,5.0,SUPPORTED,6017,0.22422680412371138,0.36812364965929867,0.0,0.11291120844372712,0.23644248918059968,0.22772440990521894,0.03178844463580422,0.0,0.11072591692209244
242,5.0,SUPPORTED,6756,0.237590799031477,0.3848431024274719,0.0,0.11089161225254376,0.22213204638275882,0.272524452294428,0.037949748678997364,0.0,0.13112073983065783
243,5.0,SUPPORTED,6441,0.22360894435777431,0.37633907778295295,0.0,0.11161578617825661,0.22221019716234874,0.24742638876612977,0.021067376922478377,0.0017499898997692153,0.12703322002718753
244,5.0,SUPPORTED,6731,0.21441073512252037,0.3682959441390581,0.0,0.10801948612681647,0.2230098540386135,0.2343887506034972,0.029042921420256176,0.0,0.14694693810306492
245,5.0,SUPPORTED,6145,0.23286516853932582,0.37965825874694875,0.0,0.10766321905505133,0.1979537561477628,0.21644099166496333,0.027373973566067404,0.0,0.12458504810929298
246,5.0,SUPPORTED,6328,0.23906950672645744,0.38463969658659924,0.0,0.11277024175369132,0.22080916420673025,0.22146332488437542,0.0296572263653183,0.0,0.11229588164856731
247,5.0,SUPPORTED,6545,0.2177650429799427,0.3674560733384263,0.0,0.1164658984578966,0.23318670762175464,0.2406155651732746,0.03316455369176066,0.0023678103076125185,0.1510026830015704
248,5.0,SUPPORTED,6102,0.21590265987549517,0.37069813176007865,0.0,0.11070560310084254,0.22487119649921983,0.2548416896264163,0.017186307302598257,0.0007402159462709616,0.08803191597107798
249,5.0,SUPPORTED,6568,0.22994129158512722,0.3896163215590743,0.0,0.11064045397416422,0.2185867094751357,0.25906863463775215,0.030742586771910444,0.0,0.115114296561582
250,5.0,SUPPORTED,6022,0.22017592083562396,0.35552972434407176,0.0,0.11811884829897758,0.22221019716234874,0.2797681691069849,0.0251128841536837,0.0,0.15550930051352635
251,5.0,SUPPORTED,6382,0.21769323671497592,0.345346286430586,0.0,0.10994289334901075,0.23388425019580916,0.22679437977764166,0.04039300016000892,0.0012466815521177737,0.13260945685324255
252,5.0,SUPPORTED,6448,0.21929089893914017,0.35220223325062033,0.0,0.11261239406688697,0.23406842082556722,0.1985699723726112,0.03827327516465971,0.0,0.19509003045945422
253,5.0,SUPPORTED,6255,0.22030117122141657,0.3683453237410072,0.0,0.11019947453956666,0.2219338383794786,0.21685066298208086,0.01765311225943318,0.0,0.17762896260246638
254,5.0,SUPPORTED,6286,0.22439024390243906,0.3654152083996182,0.0,0.11897562603425126,0.2213825898468588,0.2350811832623796,0.028302293868701714,0.0008602888333888743,0.14007097058929507
255,5.0,SUPPORTED,6456,0.24366041896361634,0.3999380421313507,0.0,0.11238917941912349,0.21444657319180982,0.25579411585401846,0.03316455369176066,0.0,0.16922836336815084
256,5.0,SUPPORTED,6419,0.24628844114528103,0.41143480292880513,0.0,0.11254974572083862,0.2312740805395152,0.23804273264336034,0.02522038529587929,0.0,0.1591789325233549
