table_or_source,actual_column,source_column,dtype,unit,nonmissing_count,missing_rate,unique_count,example_values,time_semantics,availability_semantics,current_consumers,candidate_roles,proposed_preprocessing,retain_status,alias_target,evidence_support,notes
snapshots,rebooking_scarcity_evidence_status,rebooking_scarcity_evidence_status,object,unspecified,142659,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,rebooking_scarcity_missing_reason,rebooking_scarcity_missing_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,m4_passenger_input_supported,m4_passenger_input_supported,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,m4_eligible,m4_eligible,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,m4_ineligibility_reason,m4_ineligibility_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
calibration,airport,airport,object,unspecified,912,0.0,19,"[""EHAM"", ""EDDF"", ""EDDM""]",not_time,derived_or_not_applicable,overall_run|M1|M2,IDENTITY|M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,airport_region,airport_region,object,unspecified,912,0.0,6,"[""NW_EUROPE"", ""CENTRAL_EUROPE"", ""WEST_EUROPE""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,month,month,int64,unspecified,912,0.0,12,"[""1"", ""2"", ""3""]",calendar_period,derived_or_not_applicable,overall_run|M1|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,time_bin,time_bin,object,unspecified,912,0.0,4,"[""00_06"", ""06_12"", ""12_18""]",not_time,derived_or_not_applicable,overall_run|M1|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_reference,passenger_reference,float64,unspecified,144,0.8421052631578947,24,"[""92.78006488421524"", ""107.1815984531099"", ""119.39879067088972""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_reference_cell_size,passenger_reference_cell_size,int64,unspecified,912,0.0,25,"[""0"", ""26817"", ""24824""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_reference_fallback_level,passenger_reference_fallback_level,object,unspecified,912,0.0,2,"[""UNSUPPORTED"", ""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|REFERENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_reference_source_period,passenger_reference_source_period,object,unspecified,912,0.0,5,"["""", ""2022-01"", ""2022-02""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|EVIDENCE|REFERENCE|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_reference_source_version,passenger_reference_source_version,object,unspecified,912,0.0,1,"[""EUROSTAT_2022""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|REFERENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,commercial_flight_reference,commercial_flight_reference,float64,unspecified,144,0.8421052631578947,24,"[""26817.0"", ""24824.0"", ""31257.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,commercial_flight_cell_size,commercial_flight_cell_size,int64,unspecified,912,0.0,25,"[""0"", ""26817"", ""24824""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,commercial_flight_fallback_level,commercial_flight_fallback_level,object,unspecified,912,0.0,2,"[""UNSUPPORTED"", ""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,seat_reference,seat_reference,float64,unspecified,912,0.0,1,"[""150.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,route_month_load_factor,route_month_load_factor,float64,unspecified,144,0.8421052631578947,24,"[""0.5154448049123068"", ""0.5954533247394994"", ""0.6633266148382763""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,airport_month_load_factor_proxy,airport_month_load_factor_proxy,float64,unspecified,144,0.8421052631578947,24,"[""0.5154448049123068"", ""0.5954533247394994"", ""0.6633266148382763""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,estimated_passenger_load,estimated_passenger_load,float64,unspecified,144,0.8421052631578947,24,"[""77.31672073684602"", ""89.31799871092491"", ""99.49899222574145""]",not_time,derived_or_not_applicable,overall_run|M1|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,connection_pressure_proxy,connection_pressure_proxy,float64,unspecified,144,0.8421052631578947,85,"[""0.042665554611643834"", ""0.5154448049123068"", ""0.07564088610623537""]",not_time,derived_or_not_applicable,overall_run|M1|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,rebooking_scarcity_proxy,rebooking_scarcity_proxy,float64,unspecified,144,0.8421052631578947,96,"[""0.025124719927539008"", ""0.007069075780740233"", ""0.0086028703715815""]",not_time,derived_or_not_applicable,overall_run|M1|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_level,passenger_proxy_level,object,unspecified,912,0.0,2,"[""UNSUPPORTED"", ""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_support,passenger_proxy_support,int64,unspecified,912,0.0,25,"[""0"", ""26817"", ""24824""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_evidence_status,passenger_proxy_evidence_status,object,unspecified,912,0.0,3,"[""UNSUPPORTED"", ""SUPPORTED_PROXY"", ""FALLBACK_PROXY""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_source_period,passenger_proxy_source_period,object,unspecified,912,0.0,5,"["""", ""2022-01"", ""2022-02""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|EVIDENCE|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_fallback_reason,passenger_proxy_fallback_reason,object,unspecified,912,0.0,4,"[""SOURCE_MONTH_GAP"", """", ""MONTH_GAP_BACKOFF""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_p05,flow_p05,float64,unspecified,912,0.0,26,"[""18.0"", ""145.0"", ""109.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_p50,flow_p50,float64,unspecified,912,0.0,25,"[""88.0"", ""163.0"", ""142.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_p90,flow_p90,float64,unspecified,912,0.0,24,"[""143.0"", ""176.0"", ""164.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_p95,flow_p95,float64,unspecified,912,0.0,27,"[""145.0"", ""179.0"", ""169.0""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_cell_size,flow_cell_size,int64,unspecified,912,0.0,28,"[""2343"", ""5342"", ""5893""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_fallback_level,flow_fallback_level,object,unspecified,912,0.0,2,"[""airport_time_bin"", ""core_time_bin_pooled""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_source_period,flow_source_period,object,unspecified,912,0.0,1,"[""2022-05-02/2022-05-17""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|EVIDENCE|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,flow_source_version,flow_source_version,object,unspecified,912,0.0,1,"[""OPEN_SKY_TRAINING""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,capacity_threshold,capacity_threshold,float64,unspecified,912,0.0,24,"[""143.0"", ""176.0"", ""164.0""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,capacity_cell_size,capacity_cell_size,int64,unspecified,912,0.0,28,"[""2343"", ""5342"", ""5893""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,capacity_fallback_level,capacity_fallback_level,object,unspecified,912,0.0,2,"[""airport_time_bin"", ""core_time_bin_pooled""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,capacity_required,capacity_required,object,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,window_type,window_type,object,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,turnaround_typical,turnaround_typical,float64,unspecified,912,0.0,7,"[""161.95"", ""93.3"", ""73.76666666666667""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,turnaround_minimum,turnaround_minimum,float64,unspecified,912,0.0,7,"[""119.57666666666667"", ""75.17"", ""68.33333333333334""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,turnaround_margin_reference,turnaround_margin_reference,float64,unspecified,912,0.0,7,"[""42.37333333333332"", ""18.129999999999995"", ""5.433333333333323""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,turnaround_cell_size,turnaround_cell_size,int64,unspecified,912,0.0,6,"[""2"", ""10"", ""9""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,turnaround_fallback_level,turnaround_fallback_level,object,unspecified,912,0.0,2,"[""airport_aircraft_time"", ""global_aircraft""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,continuity_probability,continuity_probability,float64,unspecified,912,0.0,4,"[""0.5"", ""0.9"", ""1.0""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,continuity_cell_size,continuity_cell_size,int64,unspecified,912,0.0,6,"[""2"", ""10"", ""9""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,continuity_fallback_level,continuity_fallback_level,object,unspecified,912,0.0,2,"[""airport_aircraft_time"", ""global_aircraft""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,runway_count,runway_count,float64,unspecified,912,0.0,5,"[""6.0"", ""4.0"", ""2.0""]",not_time,derived_or_not_applicable,overall_run|M1|M2,QUALITY|M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,infrastructure_flexibility,infrastructure_flexibility,float64,unspecified,912,0.0,5,"[""1.0"", ""0.9130434782608713"", ""0.043478260869565334""]",not_time,derived_or_not_applicable,overall_run|M1|M2,M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,infrastructure_fallback_level,infrastructure_fallback_level,object,unspecified,912,0.0,1,"[""FROZEN_STATIC""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,infrastructure_source_version,infrastructure_source_version,object,unspecified,912,0.0,1,"[""snapshot=2021-12-31""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,airport_scale,airport_scale,float64,unspecified,912,0.0,19,"[""1.0"", ""0.9084809780251315"", ""0.461282723735928""]",not_time,derived_or_not_applicable,overall_run|M1|M2,M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,airport_scale_cell_size,airport_scale_cell_size,int64,unspecified,912,0.0,1,"[""19""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,airport_scale_fallback_level,airport_scale_fallback_level,object,unspecified,912,0.0,1,"[""TRAINING_COMMERCIAL_TOTAL""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,climatology_weather_fields,climatology_weather_fields,object,unspecified,912,0.0,370,"[""{\""ceiling\"": NaN, \""temperature_dewpoint_spread\"": 1.8000000000000043, \""visibility\"": 6.21, \""wind_gust\"": 32.0, \""wind_speed\"": 8.0}"", ""{\""ceiling\"": NaN, \""temperature_dewpoint_spread\"": 3.6000000000000014, \""visibility\"": 6.21, \""wind_gust\"": 37.0, \""wind_speed\"": 9.0}"", ""{\""ceiling\"": NaN, \""temperature_dewpoint_spread\"": 5.399999999999999, \""visibility\"": 6.21, \""wind_gust\"": 35.5, \""wind_speed\"": 10.0}""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,climatology_cell_size,climatology_cell_size,int64,unspecified,912,0.0,56,"[""371"", ""369"", ""372""]",not_time,derived_or_not_applicable,overall_run|M2,REFERENCE|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,climatology_fallback_level,climatology_fallback_level,object,unspecified,912,0.0,2,"[""L0"", ""L2""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|REFERENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,climatology_source_version,climatology_source_version,object,unspecified,912,0.0,1,"[""IEM_METAR_TRAINING""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|REFERENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_reference_period,passenger_proxy_reference_period,object,unspecified,912,0.0,5,"["""", ""2022-01"", ""2022-02""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|REFERENCE|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_source_key,passenger_proxy_source_key,object,unspecified,912,0.0,25,"["""", ""destination=EHAM|period=2022-01"", ""destination=EHAM|period=2022-02""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_future_data_used,passenger_proxy_future_data_used,bool,unspecified,912,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|FORBIDDEN_MODEL_INPUT|CATEGORICAL,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_proxy_missing_reason,passenger_proxy_missing_reason,object,unspecified,912,0.0,4,"[""SOURCE_MONTH_GAP"", """", ""MONTH_GAP_BACKOFF""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_target_period,passenger_target_period,object,unspecified,912,0.0,12,"[""2022-01"", ""2022-02"", ""2022-03""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_source_period,passenger_source_period,object,unspecified,912,0.0,5,"["""", ""2022-01"", ""2022-02""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|EVIDENCE|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_period_end,passenger_period_end,object,unspecified,912,0.0,5,"["""", ""2022-01-31 23:59:59.999999999"", ""2022-02-28 23:59:59.999999999""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_lag_months,passenger_lag_months,float64,unspecified,144,0.8421052631578947,3,"[""1.0"", ""2.0"", ""3.0""]",calendar_period,derived_or_not_applicable,overall_run|M2,TIME|M2_ANCHOR,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_requested_level,passenger_requested_level,object,unspecified,912,0.0,1,"[""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_used_level,passenger_used_level,object,unspecified,912,0.0,2,"[""UNSUPPORTED"", ""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_evidence_status,passenger_evidence_status,object,unspecified,912,0.0,3,"[""UNSUPPORTED"", ""SUPPORTED_PROXY"", ""FALLBACK_PROXY""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_missing_reason,passenger_missing_reason,object,unspecified,912,0.0,4,"[""SOURCE_MONTH_GAP"", """", ""MONTH_GAP_BACKOFF""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_support_count,passenger_support_count,int64,unspecified,912,0.0,25,"[""0"", ""26817"", ""24824""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_source_dataset,passenger_source_dataset,object,unspecified,912,0.0,1,"[""EUROSTAT_AVIA_PAOA_AND_AVIA_TF_AIRPM""]",not_time,derived_or_not_applicable,overall_run|M2,EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_measure_filter,passenger_measure_filter,object,unspecified,912,0.0,1,"[""{\""commercial_flights\"": \""M/TOTAL/NR\"", \""passenger\"": \""M/PAS/PAS_CRD/TOT/TOTAL\""}""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,passenger_future_data_used,passenger_future_data_used,bool,unspecified,912,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|FORBIDDEN_MODEL_INPUT|CATEGORICAL,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,seat_capacity,seat_capacity,float64,unspecified,912,0.0,1,"[""150.0""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,seat_capacity_level,seat_capacity_level,object,unspecified,912,0.0,1,"[""AIRCRAFT_GROUP_REFERENCE""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,seat_capacity_support,seat_capacity_support,int64,unspecified,912,0.0,1,"[""835""]",not_time,derived_or_not_applicable,overall_run|M2,M2_ANCHOR|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
calibration,seat_capacity_evidence_status,seat_capacity_evidence_status,object,unspecified,912,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|M2,QUALITY|EVIDENCE|M2_ANCHOR,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
